id,imdb_id,title,director,release_year,average_vote
55721,tt1478338,Bridesmaids,paulfeig,2011,6
38321,tt0822847,Priest,scottstewart,2011,5
1865,tt1298650,Pirates of the Caribbean: On Stranger Tides,robmarshall,2011,6
59436,tt1605783,Midnight in Paris,woodyallen,2011,7
8967,tt0478304,The Tree of Life,terrencemalick,2011,6
45243,tt1411697,The Hangover Part II,toddphillips,2011,6
59678,tt1478964,Attack the Block,joecornish,2011,6
49444,tt1302011,Kung Fu Panda 2,jenniferyuhnelson,2011,6
49538,tt1270798,X-Men: First Class,matthewvaughn,2011,7
49020,tt1440292,Submarine,richardayoade,2011,7
37686,tt1650062,Super 8,j.j.abrams,2011,6
44912,tt1133985,Green Lantern,martincampbell,2011,5
58224,tt1396218,Mr. Popper's Penguins,markwaters,2011,5
52449,tt1284575,Bad Teacher,jakekasdan,2011,5
38356,tt1399103,Transformers: Dark of the Moon,michaelbay,2011,6
38319,tt1240982,Your Highness,davidgordongreen,2011,5
51540,tt1499658,Horrible Bosses,sethgordon,2011,6
49013,tt1216475,Cars 2,johnlasseter,2011,5
12445,tt1201607,Harry Potter and the Deathly Hallows: Part 2,davidyates,2011,7
64690,tt0780504,Drive,nicolaswindingrefn,2011,7
1771,tt0458339,Captain America: The First Avenger,joejohnston,2011,6
50646,tt1570728,"Crazy, Stupid, Love.",glennficarra,2011,7
51828,tt1563738,One Day,lonescherfig,2011,7
41513,tt0472181,The Smurfs,rajagosnell,2011,5
50544,tt1632708,Friends with Benefits,willgluck,2011,6
61791,tt1318514,Rise of the Planet of the Apes,rupertwyatt,2011,7
49520,tt1488555,The Change-Up,daviddobkin,2011,5
50014,tt1454029,The Help,tatetaylor,2011,7
62206,tt1622547,30 Minutes or Less,rubenfleischer,2011,5
55779,tt1622979,Final Destination 5,stevenquale,2011,5
58151,tt1438176,Fright Night,craiggillespie,2011,6
55420,tt1549572,Another Earth,mikecahill,2011,6
62835,tt1657507,Colombiana,oliviermegaton,2011,6
63311,tt1189073,The Skin I Live In,pedroalmodóvar,2011,7
39538,tt1598778,Contagion,stevensoderbergh,2011,6
60308,tt1210166,Moneyball,bennettmiller,2011,7
24428,tt0848228,The Avengers,josswhedon,2012,7
49517,tt1340800,Tinker Tailor Soldier Spy,tomasalfredson,2011,6
60243,tt1832382,A Separation,asgharfarhadi,2011,7
48231,tt1571222,A Dangerous Method,davidcronenberg,2011,6
59440,tt1291584,Warrior,gavino'connor,2011,7
10316,tt1124035,The Ides of March,georgeclooney,2011,6
49021,tt1448755,Killer Elite,garymckendry,2011,6
40807,tt1306980,50/50,jonathanlevine,2011,7
74643,tt1655442,The Artist,michelhazanavicius,2011,7
64720,tt1675192,Take Shelter,jeffnichols,2011,7
39254,tt0433035,Real Steel,shawnlevy,2011,6
71859,tt1242460,We Need to Talk About Kevin,lynneramsay,2011,7
52451,tt1509767,The Three Musketeers,paulw.s.anderson,2011,5
49530,tt1637688,In Time,andrewniccol,2011,6
72113,tt1692486,Carnage,romanpolanski,2011,7
50839,tt1615147,Margin Call,j.c.chandor,2011,6
72571,tt1778304,Paranormal Activity 3,henryjoost,2011,5
58233,tt1634122,Johnny English Reborn,oliverparker,2011,6
59965,tt1600195,Abduction,johnsingleton,2011,5
76025,tt1723811,Shame,stevemcqueen,2011,7
63492,tt0770703,What's Your Number?,markmylod,2011,6
59108,tt0471042,Tower Heist,brettratner,2011,5
88794,tt1616195,J. Edgar,clinteastwood,2011,6
17578,tt0983193,The Adventures of Tintin,stevenspielberg,2011,6
44826,tt0970179,Hugo,martinscorsese,2011,7
37958,tt1253864,Immortals,tarsemsingh,2011,5
71880,tt0810913,Jack and Jill,dennisdugan,2011,4
65057,tt1033575,The Descendants,alexanderpayne,2011,6
64328,tt1204342,The Muppets,jamesbobin,2011,6
50619,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,billcondon,2011,5
57212,tt1568911,War Horse,stevenspielberg,2011,7
64685,tt0477302,Extremely Loud & Incredibly Close,stephendaldry,2011,6
70074,tt1308729,Bullet to the Head,walterhill,2013,5
76163,tt1764651,The Expendables 2,simonwest,2012,6
70160,tt1392170,The Hunger Games,garyross,2012,6
49026,tt1345836,The Dark Knight Rises,christophernolan,2012,7
49040,tt1194173,The Bourne Legacy,tonygilroy,2012,6
58574,tt1515091,Sherlock Holmes: A Game of Shadows,guyritchie,2011,7
62838,tt1598822,New Year's Eve,garrymarshall,2011,5
56292,tt1229238,Mission: Impossible - Ghost Protocol,bradbird,2011,6
74465,tt1389137,We Bought a Zoo,cameroncrowe,2011,6
71469,tt1093357,The Darkest Hour,chrisgorak,2011,4
77866,tt1524137,Contraband,baltasarkormákur,2012,6
71688,tt1007029,The Iron Lady,phyllidalloyd,2011,6
52520,tt1496025,Underworld: Awakening,månsmårlind,2012,6
75174,tt1601913,The Grey,joecarnahan,2012,6
49527,tt1568338,Man on a Ledge,asgerleth,2012,6
70435,tt1506999,Haywire,stevensoderbergh,2011,5
77338,tt1675434,The Intouchables,erictoledano,2011,8
76726,tt1706593,Chronicle,joshtrank,2012,6
59961,tt1599348,Safe House,danielespinosa,2012,6
72570,tt1606389,The Vow,michaelsucsy,2012,7
72545,tt1397514,Journey 2: The Mysterious Island,bradpeyton,2012,5
71676,tt1071875,Ghost Rider: Spirit of Vengeance,briantaylor,2011,4
57214,tt1636826,Project X,nimanourizadeh,2012,6
73723,tt1482459,The Lorax,kylebalda,2012,6
59962,tt1596350,This Means War,mcg,2012,5
49529,tt0401729,John Carter,andrewstanton,2012,6
64688,tt1232829,21 Jump Street,phillord,2012,6
81796,tt1592525,Lockout,stephenst.leger,2012,5
57165,tt1646987,Wrath of the Titans,jonathanliebesman,2012,5
10679,tt1034314,Iron Sky,timovuorensola,2012,5
71552,tt1605630,American Reunion,jonhurwitz,2012,6
94329,tt1899353,The Raid,garethevans,2011,7
22970,tt1259521,The Cabin in the Woods,drewgoddard,2012,6
62764,tt1667353,Mirror Mirror,tarsemsingh,2012,5
44833,tt1440129,Battleship,peterberg,2012,5
74534,tt1412386,The Best Exotic Marigold Hotel,johnmadden,2011,6
72207,tt1195478,The Five-Year Engagement,nicholasstoller,2012,5
77877,tt1327194,The Lucky One,scotthicks,2012,6
62213,tt1077368,Dark Shadows,timburton,2012,5
76493,tt1645170,The Dictator,larrycharles,2012,5
41154,tt1409024,Men in Black 3,barrysonnenfeld,2012,6
58595,tt1735898,Snow White and the Huntsman,rupertsanders,2012,5
70981,tt1446714,Prometheus,ridleyscott,2012,6
83666,tt1748122,Moonrise Kingdom,wesanderson,2012,7
84332,tt1862079,Safety Not Guaranteed,colintrevorrow,2012,6
80321,tt1277953,Madagascar 3: Europe's Most Wanted,conradvernon,2012,6
62177,tt1217209,Brave,brendachapman,2012,6
76494,tt1586265,What to Expect When You're Expecting,kirkjones,2012,5
81836,tt1859650,To Rome with Love,woodyallen,2012,5
72331,tt1611224,Abraham Lincoln: Vampire Hunter,timurbekmambetov,2012,5
88005,tt1307068,Seeking a Friend for the End of the World,lorenescafaria,2012,6
72105,tt1637725,Ted,sethmacfarlane,2012,6
77930,tt1915581,Magic Mike,stevensoderbergh,2012,6
1930,tt0948470,The Amazing Spider-Man,marcwebb,2012,6
57800,tt1667889,Ice Age: Continental Drift,stevemartino,2012,6
82525,tt1615065,Savages,oliverstone,2012,6
80035,tt1298649,The Watch,akivaschaffer,2012,5
103332,tt1839492,Ruby Sparks,jonathandayton,2012,7
37724,tt1074638,Skyfall,sammendes,2012,6
77953,tt1790886,The Campaign,jayroach,2012,5
77174,tt1623288,ParaNorman,samfell,2012,6
49526,tt1547234,Premium Rush,davidkoepp,2012,6
82633,tt1212450,Lawless,johnhillcoat,2012,6
77883,tt0431021,The Possession,olebornedal,2012,5
84174,tt1920849,Bachelorette,leslyeheadland,2012,5
114150,tt1981677,Pitch Perfect,jasonmoore,2012,7
59967,tt1276104,Looper,rianjohnson,2012,6
87428,tt1232200,That's My Boy,seananders,2012,5
84329,tt1990314,Robot & Frank,jakeschreier,2012,6
71679,tt1855325,Resident Evil: Retribution,paulw.s.anderson,2012,5
68722,tt1560747,The Master,paulthomasanderson,2012,7
49049,tt1343727,Dredd,petetravis,2012,6
77016,tt1855199,End of Watch,davidayer,2012,7
84892,tt1659337,The Perks of Being a Wallflower,stephenchbosky,2012,7
103663,tt2106476,The Hunt,thomasvinterberg,2012,7
82675,tt1397280,Taken 2,oliviermegaton,2012,6
82507,tt1922777,Sinister,scottderrickson,2012,6
76492,tt0837562,Hotel Transylvania,genndytartakovsky,2012,6
68734,tt1024648,Argo,benaffleck,2012,7
86838,tt1931533,Seven Psychopaths,martinmcdonagh,2012,6
83542,tt1371111,Cloud Atlas,tomtykwer,2012,6
87826,tt1648179,Here Comes the Boom,frankcoraci,2012,6
64689,tt1764234,Killing Them Softly,andrewdominik,2012,5
82690,tt1772341,Wreck-It Ralph,richmoore,2012,7
82693,tt1045658,Silver Linings Playbook,davido.russell,2012,7
87502,tt1907668,Flight,robertzemeckis,2012,6
96724,tt1781769,Anna Karenina,joewright,2012,6
87827,tt0454876,Life of Pi,anglee,2012,7
72976,tt0443272,Lincoln,stevenspielberg,2012,6
81188,tt1446192,Rise of the Guardians,peterramsey,2012,7
140420,tt2388725,Paperman,johnkahrs,2012,8
112336,tt0975645,Hitchcock,sachagervasi,2012,6
49051,tt0903624,The Hobbit: An Unexpected Journey,peterjackson,2012,7
97630,tt1790885,Zero Dark Thirty,kathrynbigelow,2012,6
82654,tt1588173,Warm Bodies,jonathanlevine,2013,6
75780,tt0790724,Jack Reacher,christophermcquarrie,2012,6
68718,tt1853728,Django Unchained,quentintarantino,2012,7
89492,tt1758830,This Is 40,juddapatow,2012,5
80278,tt1649419,The Impossible,juanantoniobayona,2012,7
82695,tt1707386,Les Misérables,tomhooper,2012,7
82682,tt1321870,Gangster Squad,rubenfleischer,2013,6
132232,tt2023587,Mama,andymuschietti,2013,6
87818,tt1333125,Movie 43,griffindunne,2013,4
60304,tt1428538,Hansel & Gretel: Witch Hunters,tommywirkola,2013,5
109421,tt2053463,Side Effects,stevensoderbergh,2013,6
109431,tt2024432,Identity Thief,sethgordon,2013,5
109491,tt1559547,Beautiful Creatures,richardlagravenese,2013,5
47964,tt1606378,A Good Day to Die Hard,johnmoore,2013,5
112949,tt1702439,Safe Haven,lassehallström,2013,6
132344,tt2209418,Before Midnight,richardlinklater,2013,7
81005,tt1351685,Jack the Giant Slayer,bryansinger,2013,5
72559,tt1583421,G.I. Joe: Retaliation,jonm.chu,2013,5
86825,tt1682180,Stoker,parkchan-wook,2013,6
68728,tt1623205,Oz: The Great and Powerful,samraimi,2013,5
49519,tt0481499,The Croods,chrissanders,2013,6
124459,tt0790628,The Incredible Burt Wonderstone,donscardino,2013,5
122081,tt2101441,Spring Breakers,harmonykorine,2013,5
158011,tt1911644,The Call,bradanderson,2013,6
117263,tt2302755,Olympus Has Fallen,antoinefuqua,2013,6
84199,tt1763303,The First Time,jonkasdan,2012,7
97367,tt1817273,The Place Beyond the Pines,derekcianfrance,2013,6
68727,tt1924429,Trance,dannyboyle,2013,6
75612,tt1483013,Oblivion,josephkosinski,2013,6
109410,tt0453562,42,brianhelgeland,2013,6
110420,tt2140203,Wolf Children,mamoruhosoda,2012,8
134374,tt1980209,Pain & Gain,michaelbay,2013,6
109414,tt1245492,This Is the End,sethrogen,2013,6
68721,tt1300854,Iron Man 3,shaneblack,2013,6
103731,tt1935179,Mud,jeffnichols,2013,7
64682,tt1343092,The Great Gatsby,bazluhrmann,2013,7
54138,tt1408101,Star Trek Into Darkness,j.j.abrams,2013,7
116741,tt2234155,The Internship,shawnlevy,2013,6
77987,tt1602613,Only God Forgives,nicolaswindingrefn,2013,5
109439,tt1951261,The Hangover Part III,toddphillips,2013,6
82992,tt1905041,Fast & Furious 6,justinlin,2013,6
116711,tt0848537,Epic,chriswedge,2013,6
82700,tt1815862,After Earth,m.nightshyamalan,2013,5
75656,tt1670345,Now You See Me,louisleterrier,2013,7
147773,tt1727388,The Way Way Back,jimrash,2013,7
49521,tt0770828,Man of Steel,zacksnyder,2013,6
96936,tt2132285,The Bling Ring,sofiacoppola,2013,5
62211,tt1453405,Monsters University,danscanlon,2013,7
68726,tt1663662,Pacific Rim,guillermodeltoro,2013,6
152742,tt1924396,The Best Offer,giuseppetornatore,2013,7
72190,tt0816711,World War Z,marcforster,2013,6
68724,tt1535108,Elysium,neillblomkamp,2013,6
93456,tt1690953,Despicable Me 2,pierrecoffin,2013,7
117251,tt2334879,White House Down,rolandemmerich,2013,6
107985,tt1213663,The World's End,edgarwright,2013,6
136795,tt2404463,The Heat,paulfeig,2013,6
57201,tt1210819,The Lone Ranger,goreverbinski,2013,5
157386,tt1714206,The Spectacular Now,jamesponsoldt,2013,6
205321,tt2724064,Sharknado,anthonyc.ferrante,2013,3
49524,tt0790736,R.I.P.D.,robertschwentke,2013,5
183011,tt2820466,Justice League: The Flashpoint Paradox,jayoliva,2013,7
138843,tt1457767,The Conjuring,jameswan,2013,7
77950,tt1860353,Turbo,davidsoren,2013,6
76170,tt1430132,The Wolverine,jamesmangold,2013,6
146216,tt1821694,RED 2,deanparisot,2013,6
136400,tt1272878,2 Guns,baltasarkormákur,2013,6
160588,tt2334873,Blue Jasmine,woodyallen,2013,7
179144,tt2358891,The Great Beauty,paolosorrentino,2013,7
76285,tt1854564,Percy Jackson: Sea of Monsters,thorfreudenthal,2013,5
77931,tt2017020,The Smurfs 2,rajagosnell,2013,5
138832,tt1723121,We're the Millers,rawsonmarshallthurber,2013,6
109418,tt2191701,Grown Ups 2,dennisdugan,2013,5
59859,tt1650554,Kick-Ass 2,jeffwadlow,2013,6
87421,tt1411250,Riddick,davidtwohy,2013,6
151960,tt1691917,Planes,klayhall,2013,5
158999,tt2545118,Blackfish,gabrielacowperthwaite,2013,7
149870,tt2013293,The Wind Rises,hayaomiyazaki,2013,7
115782,tt2357129,Jobs,joshuamichaelstern,2013,6
123553,tt1538403,The Mortal Instruments: City of Bones,haraldzwart,2013,6
132363,tt1327773,The Butler,leedaniels,2013,7
122906,tt2194499,About Time,richardcurtis,2013,7
199373,tt2005374,The Frozen Ground,scottwalker,2013,6
83899,tt1853739,You're Next,adamwingard,2011,6
49047,tt1454468,Gravity,alfonsocuarón,2013,7
212716,tt1486834,What If,michaeldowse,2013,6
146233,tt1392214,Prisoners,denisvilleneuve,2013,7
164457,tt1206543,Out of the Furnace,scottcooper,2013,6
96721,tt1979320,Rush,ronhoward,2013,7
112205,tt2404311,The Family,lucbesson,2013,6
169813,tt2370248,Short Term 12,destincretton,2013,7
129670,tt1821549,Nebraska,alexanderpayne,2013,7
138697,tt2229499,Don Jon,josephgordon-levitt,2013,5
146238,tt2364841,Runner Runner,bradfurman,2013,5
152584,tt2278871,Blue Is the Warmest Color,abdellatifkechiche,2013,7
109451,tt1985966,Cloudy with a Chance of Meatballs 2,codycameron,2013,6
109424,tt1535109,Captain Phillips,paulgreengrass,2013,7
106747,tt2002718,Machete Kills,robertrodriguez,2013,5
85889,tt1450321,Filth,jons.baird,2013,6
109091,tt2193215,The Counselor,ridleyscott,2013,5
76203,tt2024544,12 Years a Slave,stevemcqueen,2013,7
152747,tt2017038,All Is Lost,j.c.chandor,2013,6
80274,tt1731141,Ender's Game,gavinhood,2013,6
208134,tt3063516,Bad Grandpa,jefftremaine,2013,6
76338,tt1981115,Thor: The Dark World,alantaylor,2013,6
152532,tt0790636,Dallas Buyers Club,jean-marcvallée,2013,7
137093,tt1204975,Last Vegas,jonturteltaub,2013,6
205220,tt2431286,Philomena,stephenfrears,2013,7
203833,tt0816442,The Book Thief,brianpercival,2013,7
101299,tt1951264,The Hunger Games: Catching Fire,francislawrence,2013,7
57158,tt1170358,The Hobbit: The Desolation of Smaug,peterjackson,2013,7
64686,tt1335975,47 Ronin,carlrinsch,2013,5
146239,tt2387559,Delivery Man,kenscott,2013,6
109445,tt2294629,Frozen,chrisbuck,2013,7
86829,tt2042568,Inside Llewyn Davis,joelcoen,2013,7
106646,tt0993846,The Wolf of Wall Street,martinscorsese,2013,7
168672,tt1800241,American Hustle,davido.russell,2013,6
116745,tt0359950,The Secret Life of Walter Mitty,benstiller,2013,7
152601,tt1798709,Her,spikejonze,2013,7
193756,tt1091191,Lone Survivor,peterberg,2013,7
140823,tt2140373,Saving Mr. Banks,johnleehancock,2013,7
109443,tt1229340,Anchorman 2: The Legend Continues,adammckay,2013,6
110415,tt1706620,Snowpiercer,bongjoon-ho,2013,6
64807,tt1661382,Grudge Match,petersegal,2013,6
227348,tt2473682,Paranormal Activity: The Marked Ones,christopherb.landon,2014,5
152603,tt1714915,Only Lovers Left Alive,jimjarmusch,2013,7
168530,tt1408253,Ride Along,timstory,2014,6
137094,tt1205537,Jack Ryan: Shadow Recruit,kennethbranagh,2014,5
157350,tt1840309,Divergent,neilburger,2014,6
100241,tt1418377,"I, Frankenstein",stuartbeattie,2014,5
181886,tt2316411,Enemy,denisvilleneuve,2013,6
152760,tt2177771,The Monuments Men,georgeclooney,2014,5
137106,tt1490017,The Lego Movie,phillord,2014,7
249397,tt2382009,Nymphomaniac: Vol. II,larsvontrier,2013,6
137321,tt1837709,Winter's Tale,akivagoldsman,2014,6
120467,tt2278388,The Grand Budapest Hotel,wesanderson,2014,8
225565,tt1800246,That Awkward Moment,tomgormican,2014,6
157336,tt0816692,Interstellar,christophernolan,2014,8
225574,tt2024469,Non-Stop,jaumecollet-serra,2014,6
53182,tt1253863,300: Rise of an Empire,noammurro,2014,6
82703,tt0864835,Mr. Peabody & Sherman,robminkoff,2014,6
97370,tt1441395,Under the Skin,jonathanglazer,2014,6
136797,tt2369135,Need for Speed,scottwaugh,2014,6
177494,tt2771372,Veronica Mars,robthomas,2014,6
100402,tt1843866,Captain America: The Winter Soldier,anthonyrusso,2014,7
86834,tt1959490,Noah,darrenaronofsky,2014,5
180299,tt2265171,The Raid 2,garethevans,2014,7
102382,tt1872181,The Amazing Spider-Man 2,marcwebb,2014,6
157547,tt2388715,Oculus,mikeflanagan,2013,6
172385,tt2357291,Rio 2,carlossaldanha,2014,6
157353,tt2209764,Transcendence,wallypfister,2014,5
193610,tt2203939,The Other Woman,nickcassavetes,2014,6
12242,tt0279967,Mulan II,darrellrooney,2004,6
254473,tt1430612,Brick Mansions,camilledelamarre,2014,5
210479,tt2692904,Locke,stevenknight,2014,6
195589,tt2004420,Neighbors,nicholasstoller,2014,6
240832,tt2872732,Lucy,lucbesson,2014,6
127585,tt1877832,X-Men: Days of Future Past,bryansinger,2014,7
188166,tt2359024,Blue Ruin,jeremysaulnier,2014,6
212778,tt2883512,Chef,jonfavreau,2014,7
232672,tt1086772,Blended,frankcoraci,2014,6
198277,tt1980929,Begin Again,johncarney,2013,7
102651,tt1587310,Maleficent,robertstromberg,2014,7
188161,tt2557490,A Million Ways to Die in the West,sethmacfarlane,2014,5
137113,tt1631867,Edge of Tomorrow,dougliman,2014,7
177677,tt2381249,Mission: Impossible - Rogue Nation,christophermcquarrie,2015,7
222935,tt2582846,The Fault in Our Stars,joshboone,2014,7
187017,tt2294449,22 Jump Street,phillord,2014,7
156022,tt0455944,The Equalizer,antoinefuqua,2014,7
82702,tt1646971,How to Train Your Dragon 2,deandeblois,2014,7
194662,tt2562232,Birdman,alejandrogonzáleziñárritu,2014,7
85350,tt1065073,Boyhood,richardlinklater,2014,7
91314,tt2109248,Transformers: Age of Extinction,michaelbay,2014,5
171372,tt1605717,Frank,lennyabrahamson,2014,6
226486,tt2103254,Tammy,benfalcone,2014,5
242224,tt2321549,The Babadook,jenniferkent,2014,6
244786,tt2582802,Whiplash,damienchazelle,2014,8
210577,tt2267998,Gone Girl,davidfincher,2014,7
119450,tt2103281,Dawn of the Planet of the Apes,mattreeves,2014,7
225886,tt1956620,Sex Tape,jakekasdan,2014,5
244267,tt2884206,I Origins,mikecahill,2014,7
238636,tt2975578,The Purge: Anarchy,jamesdemonaco,2014,6
118340,tt2015381,Guardians of the Galaxy,jamesgunn,2014,7
138103,tt2333784,The Expendables 3,patrickhughes,2014,6
157849,tt1972571,A Most Wanted Man,antoncorbijn,2014,6
229297,tt2870756,Magic in the Moonlight,woodyallen,2014,6
228194,tt2980648,The Hundred-Foot Journey,lassehallström,2014,7
76757,tt1617661,Jupiter Ascending,lillywachowski,2015,5
227156,tt0435651,The Giver,phillipnoyce,2014,6
193893,tt1924435,Let's Be Cops,lukegreenfield,2014,6
189,tt0458481,Sin City: A Dame to Kill For,robertrodriguez,2014,6
220289,tt2866360,Coherence,jameswardbyrkit,2013,7
256274,tt2870612,"As Above, So Below",johnerickdowdle,2014,6
241848,tt2980592,The Guest,adamwingard,2014,6
234200,tt3169706,Pride,matthewwarchus,2014,7
154400,tt1600196,The Drop,michaëlr.roskam,2014,6
198663,tt1790864,The Maze Runner,wesball,2014,7
170687,tt0787474,The Boxtrolls,anthonystacchi,2014,6
239678,tt1371150,This Is Where I Leave You,shawnlevy,2014,6
190859,tt2179136,American Sniper,clinteastwood,2014,7
149509,tt1528071,Horns,alexandreaja,2013,6
286554,tt2140619,Two Night Stand,maxnichols,2014,6
49017,tt0829150,Dracula Untold,garyshore,2014,6
206487,tt2397535,Predestination,michaelspierig,2014,7
246741,tt3416742,What We Do in the Shadows,taikawaititi,2014,7
239571,tt1972779,The Best of Me,michaelhoffman,2014,7
245891,tt2911666,John Wick,chadstahelski,2014,7
205587,tt1872194,The Judge,daviddobkin,2014,7
228150,tt2713180,Fury,davidayer,2014,7
239563,tt2170593,St. Vincent,theodoremelfi,2014,7
242512,tt1204977,Ouija,stileswhite,2014,4
242582,tt2872718,Nightcrawler,dangilroy,2014,7
177572,tt2245084,Big Hero 6,chriswilliams,2014,7
228326,tt2262227,The Book of Life,jorger.gutierrez,2014,7
264660,tt0470752,Ex Machina,alexgarland,2015,7
87492,tt1100089,Foxcatcher,bennettmiller,2014,6
205596,tt2084970,The Imitation Game,mortentyldum,2014,8
171274,tt1791528,Inherent Vice,paulthomasanderson,2014,6
131631,tt1951265,The Hunger Games: Mockingjay - Part 1,francislawrence,2014,6
147441,tt1528100,Exodus: Gods and Kings,ridleyscott,2014,5
265195,tt3011894,Wild Tales,damiánszifrón,2014,7
100042,tt2096672,Dumb and Dumber To,bobbyfarrelly,2014,5
266856,tt2980516,The Theory of Everything,jamesmarsh,2014,7
135397,tt0369610,Jurassic World,colintrevorrow,2015,6
293310,tt4044364,Citizenfour,laurapoitras,2014,7
227159,tt2170439,Horrible Bosses 2,seananders,2014,6
270946,tt1911658,Penguins of Madagascar,ericdarnell,2014,6
256917,tt3007512,The Water Diviner,russellcrowe,2014,6
294254,tt4046784,Maze Runner: The Scorch Trials,wesball,2015,6
244458,tt1567437,The Voices,marjanesatrapi,2014,6
122917,tt2310332,The Hobbit: The Battle of the Five Armies,peterjackson,2014,7
273895,tt1020072,Selma,avaduvernay,2014,7
227306,tt1809398,Unbroken,angelinajolie,2014,7
241239,tt2937898,A Most Violent Year,j.c.chandor,2014,6
228970,tt2305051,Wild,jean-marcvallée,2014,7
87093,tt1126590,Big Eyes,timburton,2014,6
224141,tt2180411,Into the Woods,robmarshall,2014,5
228967,tt2788710,The Interview,sethrogen,2014,6
207703,tt2802144,Kingsman: The Secret Service,matthewvaughn,2015,7
181533,tt2692250,Night at the Museum: Secret of the Tomb,shawnlevy,2014,6
68737,tt1121096,Seventh Son,sergeibodrov,2014,5
198184,tt1823672,Chappie,neillblomkamp,2015,6
260346,tt2446042,Taken 3,oliviermegaton,2014,6
201088,tt2717822,Blackhat,michaelmann,2015,5
87101,tt1340138,Terminator Genisys,alantaylor,2015,5
270303,tt3235888,It Follows,davidrobertmitchell,2015,6
76341,tt1392190,Mad Max: Fury Road,georgemiller,2015,7
140607,tt2488496,Star Wars: The Force Awakens,j.j.abrams,2015,7
68735,tt0803096,Warcraft,duncanjones,2016,6
99861,tt2395427,Avengers: Age of Ultron,josswhedon,2015,7
102899,tt0478970,Ant-Man,peytonreed,2015,7
293660,tt1431045,Deadpool,timmiller,2016,7
271110,tt3498820,Captain America: Civil War,anthonyrusso,2016,7
246655,tt3385516,X-Men: Apocalypse,bryansinger,2016,6
284536,tt2039393,The Gambler,rupertwyatt,2014,5
216015,tt2322441,Fifty Shades of Grey,samtaylor-johnson,2015,5
272693,tt1666801,The DUFF,arisandel,2015,6
227719,tt2436386,Project Almanac,deanisraelite,2015,6
167073,tt2381111,Brooklyn,johncrowley,2015,7
245706,tt2273657,True Story,rupertgoold,2015,6
308639,tt3850214,Dope,rickfamuyiwa,2015,7
308369,tt2582496,Me and Earl and the Dying Girl,alfonsogomez-rejon,2015,7
72784,tt1850397,The Loft,erikvanlooy,2014,6
273248,tt3460252,The Hateful Eight,quentintarantino,2015,7
286565,tt3622592,Paper Towns,jakeschreier,2015,6
252838,tt0884732,The Wedding Ringer,jeremygarelick,2015,6
241251,tt3181822,The Boy Next Door,robcohen,2015,4
256591,tt2381941,Focus,glennficarra,2015,6
290764,tt2401097,Tracers,danielbenmayor,2015,5
241554,tt2199571,Run All Night,jaumecollet-serra,2015,6
238215,tt3203616,The Cobbler,tommccarthy,2014,5
266647,tt3332064,Pan,joewright,2015,5
262500,tt2908446,Insurgent,robertschwentke,2015,6
228161,tt2224026,Home,timjohnson,2015,6
245703,tt2649554,Midnight Special,jeffnichols,2016,6
168259,tt2820852,Furious 7,jameswan,2015,7
257091,tt2561572,Get Hard,etancohen,2015,5
304357,tt2404425,Woman in Gold,simoncurtis,2015,7
158852,tt1964418,Tomorrowland,bradbird,2015,6
256961,tt3450650,Paul Blart: Mall Cop 2,andyfickman,2015,5
293863,tt1655441,The Age of Adaline,leetolandkrieger,2015,7
254128,tt2126355,San Andreas,bradpeyton,2015,6
249070,tt2679042,Hitman: Agent 47,aleksanderbach,2015,5
254470,tt2848292,Pitch Perfect 2,elizabethbanks,2015,6
258480,tt2402927,Carol,toddhaynes,2015,7
254320,tt3464902,The Lobster,yorgoslanthimos,2015,6
287424,tt1881002,Maggie,henryhobson,2015,5
268920,tt2967224,Hot Pursuit,annefletcher,2015,5
286217,tt3659388,The Martian,ridleyscott,2015,7
251516,tt3472226,Kung Fury,davidsandberg,2015,7
238713,tt3079380,Spy,paulfeig,2015,6
271718,tt3152624,Trainwreck,juddapatow,2015,5
222936,tt1243974,Aloha,cameroncrowe,2015,5
188222,tt1674771,Entourage,dougellin,2015,6
150540,tt2096673,Inside Out,petedocter,2015,7
131634,tt1951266,The Hunger Games: Mockingjay - Part 2,francislawrence,2015,6
257344,tt2120120,Pixels,chriscolumbus,2015,5
328111,tt2709768,The Secret Life of Pets,chrisrenaud,2016,5
238615,tt2140379,Self/less,tarsemsingh,2015,6
274854,tt1618442,The Last Witch Hunter,breckeisner,2015,5
297761,tt1386697,Suicide Squad,davidayer,2016,5
47933,tt1628841,Independence Day: Resurgence,rolandemmerich,2016,4
188927,tt2660888,Star Trek Beyond,justinlin,2016,6
214756,tt2637276,Ted 2,sethmacfarlane,2015,6
211672,tt2293640,Minions,kylebalda,2015,6
105864,tt1979388,The Good Dinosaur,petersohn,2015,6
261023,tt1355683,Black Mass,scottcooper,2015,6
206647,tt2379713,Spectre,sammendes,2015,6
321697,tt2080374,Steve Jobs,dannyboyle,2015,6
296099,tt1524930,Vacation,johnfrancisdaley,2015,6
209112,tt2975590,Batman v Superman: Dawn of Justice,zacksnyder,2016,5
331781,tt2870648,Amy,asifkapadia,2015,7
264999,tt2268016,Magic Mike XXL,gregoryjacobs,2015,6
203801,tt1638355,The Man from U.N.C.L.E.,guyritchie,2015,7
285783,tt3488710,The Walk,robertzemeckis,2015,6
281957,tt1663202,The Revenant,alejandrogonzáleziñárritu,2015,7
282984,tt3715320,Irrational Man,woodyallen,2015,6
