title,genre
American Pie Presents: Beta House,Comedy
The Chronicles of Narnia: Prince Caspian,Adventure
The Chronicles of Narnia: Prince Caspian,Family
The Chronicles of Narnia: Prince Caspian,Fantasy
Indiana Jones and the Kingdom of the Crystal Skull,Adventure
Indiana Jones and the Kingdom of the Crystal Skull,Action
Sex and the City,Comedy
Sex and the City,Drama
Sex and the City,Romance
The Strangers,Thriller
The Strangers,Horror
The Strangers,Mystery
Kung Fu Panda,Adventure
Kung Fu Panda,Animation
Kung Fu Panda,Family
Kung Fu Panda,Comedy
You Don't Mess with the Zohan,Comedy
You Don't Mess with the Zohan,Action
The Happening,Thriller
The Happening,Science Fiction
The Incredible Hulk,Science Fiction
The Incredible Hulk,Action
The Incredible Hulk,Adventure
WALL·E,Animation
WALL·E,Family
Wanted,Action
Wanted,Thriller
Wanted,Crime
Hancock,Fantasy
Hancock,Action
Get Smart,Action
Get Smart,Comedy
Get Smart,Thriller
Mamma Mia!,Comedy
Mamma Mia!,Romance
Journey to the Center of the Earth,Action
Journey to the Center of the Earth,Science Fiction
Journey to the Center of the Earth,Adventure
Journey to the Center of the Earth,Comedy
Journey to the Center of the Earth,Family
Watchmen,Action
Watchmen,Mystery
Watchmen,Science Fiction
Step Brothers,Comedy
The X Files: I Want to Believe,Drama
The X Files: I Want to Believe,Mystery
The X Files: I Want to Believe,Science Fiction
The X Files: I Want to Believe,Thriller
The Mummy: Tomb of the Dragon Emperor,Adventure
The Mummy: Tomb of the Dragon Emperor,Action
The Mummy: Tomb of the Dragon Emperor,Fantasy
Vicky Cristina Barcelona,Drama
Vicky Cristina Barcelona,Romance
Pineapple Express,Action
Pineapple Express,Comedy
High School Musical 2,Comedy
High School Musical 2,Drama
High School Musical 2,Family
High School Musical 2,Music
Tropic Thunder,Action
Tropic Thunder,Comedy
Star Wars: The Clone Wars,Thriller
Star Wars: The Clone Wars,Animation
Star Wars: The Clone Wars,Action
Star Wars: The Clone Wars,Science Fiction
Star Wars: The Clone Wars,Adventure
Star Wars: The Clone Wars,Fantasy
Let the Right One In,Horror
Let the Right One In,Drama
Death Race,Action
Death Race,Thriller
Death Race,Science Fiction
The House Bunny,Romance
The House Bunny,Comedy
Burn After Reading,Comedy
Burn After Reading,Drama
Babylon A.D.,Action
Babylon A.D.,Adventure
Babylon A.D.,Science Fiction
Babylon A.D.,Thriller
Eagle Eye,Mystery
Eagle Eye,Thriller
Eagle Eye,Action
Martyrs,Horror
Martyrs,Drama
Martyrs,Thriller
Body of Lies,Action
Body of Lies,Drama
Body of Lies,Thriller
City of Ember,Adventure
City of Ember,Family
City of Ember,Fantasy
Max Payne,Action
Zack and Miri Make a Porno,Comedy
The Wave,Drama
The Wave,Thriller
RockNRolla,Action
RockNRolla,Crime
RockNRolla,Thriller
High School Musical 3: Senior Year,Comedy
High School Musical 3: Senior Year,Drama
High School Musical 3: Senior Year,Family
High School Musical 3: Senior Year,Music
High School Musical 3: Senior Year,Romance
Madagascar: Escape 2 Africa,Family
Madagascar: Escape 2 Africa,Animation
Changeling,Crime
Changeling,Drama
Changeling,Mystery
The Road,Adventure
The Road,Drama
Slumdog Millionaire,Drama
Slumdog Millionaire,Romance
Quantum of Solace,Adventure
Quantum of Solace,Action
Quantum of Solace,Thriller
Quantum of Solace,Crime
Role Models,Comedy
Saw V,Horror
Saw V,Thriller
Saw V,Crime
Australia,Drama
Bolt,Animation
Bolt,Family
Bolt,Adventure
Bolt,Comedy
Milk,History
Milk,Drama
Twilight,Adventure
Twilight,Fantasy
Twilight,Drama
Twilight,Romance
Transporter 3,Action
Transporter 3,Adventure
Transporter 3,Thriller
Transporter 3,Crime
The Boy in the Striped Pyjamas,War
The Boy in the Striped Pyjamas,Drama
The Day the Earth Stood Still,Drama
The Day the Earth Stood Still,Science Fiction
The Day the Earth Stood Still,Thriller
Doubt,Drama
Doubt,Mystery
Gran Torino,Drama
The Reader,Drama
The Reader,Romance
Seven Pounds,Drama
The Wrestler,Drama
The Wrestler,Romance
The Curious Case of Benjamin Button,Fantasy
The Curious Case of Benjamin Button,Drama
The Curious Case of Benjamin Button,Thriller
The Curious Case of Benjamin Button,Mystery
The Curious Case of Benjamin Button,Romance
Yes Man,Comedy
Valkyrie,Drama
Valkyrie,Thriller
Valkyrie,History
Valkyrie,War
Bedtime Stories,Fantasy
Bedtime Stories,Comedy
Bedtime Stories,Family
Bedtime Stories,Romance
Revolutionary Road,Drama
Revolutionary Road,Romance
Defiance,Action
Defiance,Drama
Defiance,History
Defiance,War
Marley & Me,Comedy
Marley & Me,Family
Ponyo,Animation
Ponyo,Family
Ip Man,Drama
Ip Man,Action
Ip Man,History
Bride Wars,Comedy
Underworld: Rise of the Lycans,Fantasy
Underworld: Rise of the Lycans,Action
Underworld: Rise of the Lycans,Adventure
Underworld: Rise of the Lycans,Science Fiction
Underworld: Rise of the Lycans,Thriller
Inkheart,Adventure
Inkheart,Family
Inkheart,Fantasy
Paul Blart: Mall Cop,Action
Paul Blart: Mall Cop,Adventure
Paul Blart: Mall Cop,Comedy
Paul Blart: Mall Cop,Family
Coraline,Animation
Coraline,Family
Push,Action
He's Just Not That Into You,Comedy
He's Just Not That Into You,Romance
He's Just Not That Into You,Drama
"I Love You, Man",Comedy
Knowing,Action
Knowing,Adventure
Knowing,Drama
Knowing,Mystery
Knowing,Science Fiction
Knowing,Thriller
The Girl with the Dragon Tattoo,Drama
The Girl with the Dragon Tattoo,Thriller
The Girl with the Dragon Tattoo,Crime
The Girl with the Dragon Tattoo,Mystery
Monsters vs Aliens,Animation
Monsters vs Aliens,Family
Monsters vs Aliens,Adventure
Monsters vs Aliens,Science Fiction
Adventureland,Comedy
Confessions of a Shopaholic,Comedy
Confessions of a Shopaholic,Romance
Dragonball Evolution,Action
Dragonball Evolution,Adventure
Dragonball Evolution,Fantasy
Dragonball Evolution,Science Fiction
Dragonball Evolution,Thriller
Fast & Furious,Action
Fast & Furious,Crime
Fast & Furious,Drama
Fast & Furious,Thriller
The Boat That Rocked,Drama
The Boat That Rocked,Comedy
17 Again,Comedy
Inglourious Basterds,Drama
Inglourious Basterds,Action
Inglourious Basterds,Thriller
Inglourious Basterds,War
State of Play,Action
Crank: High Voltage,Action
Crank: High Voltage,Thriller
Crank: High Voltage,Crime
Moon,Science Fiction
Moon,Drama
X-Men Origins: Wolverine,Adventure
X-Men Origins: Wolverine,Action
X-Men Origins: Wolverine,Thriller
X-Men Origins: Wolverine,Science Fiction
Star Trek,Science Fiction
Star Trek,Action
Star Trek,Adventure
Angels & Demons,Thriller
Angels & Demons,Mystery
Terminator Salvation,Action
Terminator Salvation,Science Fiction
Terminator Salvation,Thriller
Night at the Museum: Battle of the Smithsonian,Adventure
Night at the Museum: Battle of the Smithsonian,Fantasy
Night at the Museum: Battle of the Smithsonian,Action
Night at the Museum: Battle of the Smithsonian,Comedy
Night at the Museum: Battle of the Smithsonian,Family
Drag Me to Hell,Horror
Drag Me to Hell,Thriller
Up,Animation
Up,Comedy
Up,Family
Up,Adventure
The Hangover,Comedy
Antichrist,Drama
Antichrist,Horror
Antichrist,Thriller
The Taking of Pelham 1 2 3,Thriller
The Taking of Pelham 1 2 3,Drama
The Taking of Pelham 1 2 3,Crime
The Proposal,Comedy
The Proposal,Romance
The Proposal,Drama
Year One,Comedy
Year One,Adventure
The Hurt Locker,Drama
The Hurt Locker,Thriller
The Hurt Locker,War
Transformers: Revenge of the Fallen,Science Fiction
Transformers: Revenge of the Fallen,Action
Transformers: Revenge of the Fallen,Adventure
Ghosts of Girlfriends Past,Fantasy
Ghosts of Girlfriends Past,Comedy
Ghosts of Girlfriends Past,Romance
Public Enemies,History
Public Enemies,Crime
Public Enemies,Drama
Ice Age: Dawn of the Dinosaurs,Animation
Ice Age: Dawn of the Dinosaurs,Comedy
Ice Age: Dawn of the Dinosaurs,Family
Ice Age: Dawn of the Dinosaurs,Adventure
My Sister's Keeper,Drama
(500) Days of Summer,Comedy
(500) Days of Summer,Drama
(500) Days of Summer,Romance
Brüno,Comedy
Harry Potter and the Half-Blood Prince,Adventure
Harry Potter and the Half-Blood Prince,Fantasy
Harry Potter and the Half-Blood Prince,Family
The Imaginarium of Doctor Parnassus,Adventure
The Imaginarium of Doctor Parnassus,Fantasy
The Imaginarium of Doctor Parnassus,Mystery
Orphan,Horror
Orphan,Thriller
Orphan,Mystery
The Ugly Truth,Comedy
The Ugly Truth,Romance
District 9,Science Fiction
Julie & Julia,Romance
Julie & Julia,Drama
Race to Witch Mountain,Adventure
Race to Witch Mountain,Family
Race to Witch Mountain,Fantasy
Race to Witch Mountain,Science Fiction
Race to Witch Mountain,Thriller
Race to Witch Mountain,Action
G.I. Joe: The Rise of Cobra,Adventure
G.I. Joe: The Rise of Cobra,Action
G.I. Joe: The Rise of Cobra,Thriller
G.I. Joe: The Rise of Cobra,Science Fiction
The Time Traveler's Wife,Drama
The Time Traveler's Wife,Romance
The Time Traveler's Wife,Fantasy
G-Force,Fantasy
G-Force,Action
G-Force,Adventure
G-Force,Family
G-Force,Comedy
Bronson,Drama
Bronson,Action
Bronson,Crime
The Secret in Their Eyes,Crime
The Secret in Their Eyes,Drama
The Secret in Their Eyes,Mystery
The Secret in Their Eyes,Romance
9,Action
9,Adventure
9,Animation
9,Science Fiction
9,Thriller
Pandorum,Action
Pandorum,Horror
Pandorum,Mystery
Pandorum,Science Fiction
Pandorum,Thriller
The Men Who Stare at Goats,Comedy
The Men Who Stare at Goats,War
Jennifer's Body,Comedy
Jennifer's Body,Horror
The Final Destination,Horror
The Final Destination,Mystery
Gamer,Action
Gamer,Thriller
Gamer,Science Fiction
Cloudy with a Chance of Meatballs,Animation
Cloudy with a Chance of Meatballs,Comedy
Cloudy with a Chance of Meatballs,Family
Paranormal Activity,Horror
Paranormal Activity,Mystery
A Serious Man,Comedy
A Serious Man,Drama
The Invention of Lying,Comedy
The Invention of Lying,Romance
The Invention of Lying,Fantasy
Surrogates,Action
Surrogates,Science Fiction
Surrogates,Thriller
Zombieland,Comedy
Zombieland,Horror
Couples Retreat,Comedy
Couples Retreat,Romance
Where the Wild Things Are,Family
Where the Wild Things Are,Fantasy
Law Abiding Citizen,Drama
Law Abiding Citizen,Crime
Law Abiding Citizen,Thriller
Mary and Max,Animation
Mary and Max,Comedy
Mary and Max,Drama
Up in the Air,Drama
Up in the Air,Romance
Saw VI,Horror
Saw VI,Mystery
Fantastic Mr. Fox,Adventure
Fantastic Mr. Fox,Animation
Fantastic Mr. Fox,Comedy
Fantastic Mr. Fox,Family
A Christmas Carol,Animation
A Christmas Carol,Drama
2012,Action
2012,Adventure
2012,Science Fiction
The Box,Thriller
The Box,Science Fiction
The Fourth Kind,Mystery
The Fourth Kind,Science Fiction
The Fourth Kind,Thriller
The Twilight Saga: New Moon,Adventure
The Twilight Saga: New Moon,Fantasy
The Twilight Saga: New Moon,Drama
The Twilight Saga: New Moon,Romance
Brothers,Drama
Brothers,Thriller
Brothers,War
The Blind Side,Drama
Planet 51,Science Fiction
Planet 51,Animation
Planet 51,Family
Planet 51,Comedy
Planet 51,Adventure
A Single Man,Drama
A Single Man,Romance
The Lovely Bones,Fantasy
The Lovely Bones,Drama
Invictus,Drama
Invictus,History
The Princess and the Frog,Romance
The Princess and the Frog,Family
The Princess and the Frog,Animation
The Princess and the Frog,Music
Avatar,Action
Avatar,Adventure
Avatar,Fantasy
Avatar,Science Fiction
Sherlock Holmes,Action
Sherlock Holmes,Adventure
Sherlock Holmes,Crime
Sherlock Holmes,Mystery
Alvin and the Chipmunks: The Squeakquel,Comedy
Alvin and the Chipmunks: The Squeakquel,Family
Alvin and the Chipmunks: The Squeakquel,Animation
Alvin and the Chipmunks: The Squeakquel,Fantasy
Alvin and the Chipmunks: The Squeakquel,Music
American Pie Presents: The Book of Love,Comedy
Daybreakers,Fantasy
Daybreakers,Horror
Daybreakers,Action
Daybreakers,Thriller
Daybreakers,Science Fiction
Hachi: A Dog's Tale,Drama
Hachi: A Dog's Tale,Family
Leap Year,Romance
Leap Year,Comedy
The Book of Eli,Action
The Book of Eli,Thriller
The Book of Eli,Science Fiction
The Girl Who Kicked the Hornet's Nest,Action
The Girl Who Kicked the Hornet's Nest,Thriller
The Girl Who Kicked the Hornet's Nest,Crime
The Girl Who Kicked the Hornet's Nest,Mystery
3 Idiots,Drama
3 Idiots,Comedy
3 Idiots,Romance
Legion,Horror
Edge of Darkness,Crime
Edge of Darkness,Drama
Edge of Darkness,Mystery
Edge of Darkness,Thriller
Triangle,Horror
I Love You Phillip Morris,Comedy
I Love You Phillip Morris,Drama
I Love You Phillip Morris,Romance
Valentine's Day,Comedy
Valentine's Day,Romance
The Wolfman,Drama
The Wolfman,Horror
The Wolfman,Thriller
Shutter Island,Drama
Shutter Island,Thriller
Shutter Island,Mystery
The Girl Who Played with Fire,Drama
The Girl Who Played with Fire,Action
The Girl Who Played with Fire,Thriller
The Girl Who Played with Fire,Crime
The Girl Who Played with Fire,Mystery
Percy Jackson & the Olympians: The Lightning Thief,Adventure
Percy Jackson & the Olympians: The Lightning Thief,Fantasy
Percy Jackson & the Olympians: The Lightning Thief,Family
Cop Out,Action
Cop Out,Comedy
Cop Out,Crime
The Ghost Writer,Thriller
The Ghost Writer,Mystery
The Crazies,Mystery
The Crazies,Horror
The Crazies,Action
Dear John,Drama
Dear John,Romance
Dear John,War
Tooth Fairy,Comedy
Tooth Fairy,Family
Tooth Fairy,Fantasy
Alice in Wonderland,Family
Alice in Wonderland,Fantasy
Alice in Wonderland,Adventure
Green Zone,War
Green Zone,Action
Green Zone,Adventure
Green Zone,Drama
Green Zone,Thriller
From Paris with Love,Action
From Paris with Love,Crime
From Paris with Love,Thriller
Dorian Gray,Fantasy
Dorian Gray,Drama
Dorian Gray,Thriller
She's Out of My League,Comedy
She's Out of My League,Romance
Remember Me,Drama
Remember Me,Romance
The Bounty Hunter,Action
Repo Men,Action
Repo Men,Science Fiction
Repo Men,Thriller
Repo Men,Crime
Case 39,Horror
Case 39,Mystery
Case 39,Thriller
Hot Tub Time Machine,Science Fiction
Hot Tub Time Machine,Comedy
Hot Tub Time Machine,Adventure
How to Train Your Dragon,Fantasy
How to Train Your Dragon,Adventure
How to Train Your Dragon,Animation
How to Train Your Dragon,Family
Clash of the Titans,Adventure
Clash of the Titans,Fantasy
Clash of the Titans,Action
Kick-Ass,Action
Kick-Ass,Crime
Date Night,Comedy
The Losers,Action
The Losers,Adventure
The Losers,Crime
The Losers,Mystery
The Losers,Thriller
The Last Song,Drama
The Last Song,Family
The Last Song,Romance
The Human Centipede (First Sequence),Horror
Iron Man 2,Adventure
Iron Man 2,Action
Iron Man 2,Science Fiction
A Nightmare on Elm Street,Horror
A Nightmare on Elm Street,Mystery
A Nightmare on Elm Street,Thriller
Robin Hood,Action
Robin Hood,Adventure
Blue Valentine,Drama
Blue Valentine,Romance
Killers,Action
Killers,Comedy
Killers,Thriller
Killers,Romance
Buried,Drama
Buried,Thriller
Buried,Mystery
Prince of Persia: The Sands of Time,Adventure
Prince of Persia: The Sands of Time,Fantasy
Prince of Persia: The Sands of Time,Action
Prince of Persia: The Sands of Time,Romance
Sex and the City 2,Comedy
Sex and the City 2,Drama
Sex and the City 2,Romance
Get Him to the Greek,Comedy
The Back-Up Plan,Comedy
The Back-Up Plan,Romance
Splice,Horror
Splice,Thriller
Splice,Science Fiction
Letters to Juliet,Comedy
Letters to Juliet,Drama
Letters to Juliet,Romance
Exam,Thriller
Exam,Mystery
The A-Team,Thriller
The A-Team,Action
The A-Team,Adventure
The A-Team,Comedy
The A-Team,Crime
Toy Story 3,Animation
Toy Story 3,Family
Toy Story 3,Comedy
Winter's Bone,Drama
Shrek Forever After,Comedy
Shrek Forever After,Adventure
Shrek Forever After,Fantasy
Shrek Forever After,Animation
Shrek Forever After,Family
The Twilight Saga: Eclipse,Adventure
The Twilight Saga: Eclipse,Fantasy
The Twilight Saga: Eclipse,Drama
The Twilight Saga: Eclipse,Romance
The Last Airbender,Action
The Last Airbender,Adventure
The Last Airbender,Family
The Last Airbender,Fantasy
Predators,Action
Predators,Science Fiction
Predators,Adventure
Predators,Thriller
Despicable Me,Animation
Despicable Me,Family
Inception,Action
Inception,Thriller
Inception,Science Fiction
Inception,Mystery
Inception,Adventure
Grown Ups,Comedy
The Sorcerer's Apprentice,Fantasy
The Sorcerer's Apprentice,Adventure
The Sorcerer's Apprentice,Action
The Sorcerer's Apprentice,Comedy
The Sorcerer's Apprentice,Drama
Knight and Day,Action
Knight and Day,Comedy
The Karate Kid,Action
The Karate Kid,Adventure
The Karate Kid,Drama
The Karate Kid,Family
The Kids Are All Right,Comedy
The Kids Are All Right,Drama
Batman: Under the Red Hood,Action
Batman: Under the Red Hood,Animation
Salt,Action
Salt,Mystery
Salt,Thriller
Mr. Nobody,Science Fiction
Mr. Nobody,Drama
Mr. Nobody,Romance
Mr. Nobody,Fantasy
Dinner for Schmucks,Comedy
Ip Man 2,Action
Ip Man 2,History
Ip Man 2,Drama
Charlie St. Cloud,Drama
The Other Guys,Action
The Other Guys,Comedy
The Other Guys,Crime
The Expendables,Thriller
The Expendables,Adventure
The Expendables,Action
Scott Pilgrim vs. the World,Action
Scott Pilgrim vs. the World,Adventure
Scott Pilgrim vs. the World,Comedy
Piranha 3D,Comedy
Piranha 3D,Horror
The American,Crime
The American,Drama
The American,Thriller
The Switch,Comedy
The Switch,Romance
The Switch,Drama
Machete,Action
Machete,Comedy
Machete,Thriller
Resident Evil: Afterlife,Action
Resident Evil: Afterlife,Adventure
Resident Evil: Afterlife,Horror
Resident Evil: Afterlife,Science Fiction
The Social Network,Drama
The Town,Crime
The Town,Drama
The Town,Thriller
Easy A,Comedy
Eat Pray Love,Drama
Wall Street: Money Never Sleeps,Drama
Wall Street: Money Never Sleeps,Crime
Legend of the Guardians: The Owls of Ga'Hoole,Animation
Legend of the Guardians: The Owls of Ga'Hoole,Adventure
Legend of the Guardians: The Owls of Ga'Hoole,Family
Legend of the Guardians: The Owls of Ga'Hoole,Fantasy
It's Kind of a Funny Story,Comedy
It's Kind of a Funny Story,Drama
Let Me In,Drama
Let Me In,Horror
Let Me In,Mystery
Devil,Horror
Devil,Mystery
Devil,Thriller
Life As We Know It,Comedy
Life As We Know It,Romance
Life As We Know It,Drama
Monsters,Drama
Monsters,Thriller
Monsters,Science Fiction
Never Let Me Go,Drama
Never Let Me Go,Romance
Never Let Me Go,Science Fiction
Jackass 3D,Comedy
Jackass 3D,Documentary
Jackass 3D,Action
RED,Action
RED,Adventure
RED,Comedy
RED,Crime
RED,Thriller
Paranormal Activity 2,Horror
Paranormal Activity 2,Thriller
Hereafter,Drama
Hereafter,Fantasy
Saw: The Final Chapter,Horror
Saw: The Final Chapter,Crime
Due Date,Comedy
Due Date,Drama
127 Hours,Adventure
127 Hours,Drama
127 Hours,Thriller
Megamind,Animation
Megamind,Action
Megamind,Comedy
Megamind,Family
Megamind,Science Fiction
Black Swan,Drama
Black Swan,Thriller
Unstoppable,Action
Unstoppable,Thriller
The Next Three Days,Romance
The Next Three Days,Drama
The Next Three Days,Thriller
The Next Three Days,Crime
Harry Potter and the Deathly Hallows: Part 1,Adventure
Harry Potter and the Deathly Hallows: Part 1,Fantasy
Harry Potter and the Deathly Hallows: Part 1,Family
The King's Speech,Drama
The King's Speech,History
Tangled,Animation
Tangled,Family
The Fighter,Drama
Skyline,Science Fiction
Beastly,Drama
Beastly,Fantasy
Beastly,Romance
Love & Other Drugs,Drama
Love & Other Drugs,Comedy
Love & Other Drugs,Romance
The Chronicles of Narnia: The Voyage of the Dawn Treader,Adventure
The Chronicles of Narnia: The Voyage of the Dawn Treader,Family
The Chronicles of Narnia: The Voyage of the Dawn Treader,Fantasy
The Tourist,Action
The Tourist,Thriller
The Tourist,Romance
True Grit,Drama
True Grit,Adventure
True Grit,Western
TRON: Legacy,Adventure
TRON: Legacy,Action
TRON: Legacy,Science Fiction
I Saw the Devil,Thriller
I Saw the Devil,Horror
Little Fockers,Comedy
Little Fockers,Romance
Gulliver's Travels,Comedy
Burlesque,Drama
Burlesque,Romance
The Secret World of Arrietty,Fantasy
The Secret World of Arrietty,Animation
The Secret World of Arrietty,Family
Tucker and Dale vs Evil,Comedy
Tucker and Dale vs Evil,Horror
The Green Hornet,Action
The Green Hornet,Crime
The Green Hornet,Comedy
Season of the Witch,Adventure
Season of the Witch,Fantasy
Season of the Witch,Action
Cowboys & Aliens,Action
Cowboys & Aliens,Science Fiction
Cowboys & Aliens,Thriller
Cowboys & Aliens,Western
Limitless,Thriller
Limitless,Mystery
Limitless,Science Fiction
No Strings Attached,Comedy
No Strings Attached,Romance
The Lincoln Lawyer,Crime
The Lincoln Lawyer,Drama
The Lincoln Lawyer,Thriller
The Rite,Drama
The Rite,Thriller
The Rite,Horror
Unknown,Action
Unknown,Mystery
Unknown,Thriller
Gnomeo & Juliet,Animation
Gnomeo & Juliet,Family
Paul,Adventure
Paul,Comedy
Paul,Science Fiction
Rango,Animation
Rango,Comedy
Rango,Family
Rango,Western
Rango,Adventure
The Adjustment Bureau,Science Fiction
The Adjustment Bureau,Thriller
The Adjustment Bureau,Romance
The Mechanic,Action
The Mechanic,Thriller
The Mechanic,Crime
Hall Pass,Comedy
I Am Number Four,Action
I Am Number Four,Thriller
I Am Number Four,Science Fiction
I Am Number Four,Adventure
Battle: Los Angeles,Action
Battle: Los Angeles,Science Fiction
Elite Squad: The Enemy Within,Drama
Elite Squad: The Enemy Within,Action
Elite Squad: The Enemy Within,Crime
Just Go with It,Romance
Just Go with It,Comedy
Red Riding Hood,Fantasy
Red Riding Hood,Thriller
Red Riding Hood,Horror
Super,Comedy
Super,Action
Super,Drama
Troll Hunter,Fantasy
Troll Hunter,Horror
Source Code,Thriller
Source Code,Science Fiction
Source Code,Mystery
Jane Eyre,Drama
Jane Eyre,Romance
Sucker Punch,Action
Sucker Punch,Fantasy
Sucker Punch,Thriller
Insidious,Horror
Insidious,Thriller
Hanna,Action
Hanna,Thriller
Hanna,Adventure
Rio,Animation
Rio,Adventure
Rio,Comedy
Rio,Family
Melancholia,Drama
Melancholia,Science Fiction
Thor,Adventure
Thor,Fantasy
Thor,Action
Water for Elephants,Drama
Water for Elephants,Romance
Fast Five,Action
Fast Five,Thriller
Fast Five,Crime
Incendies,Drama
Incendies,War
Incendies,Mystery
Bridesmaids,Comedy
Bridesmaids,Romance
Priest,Action
Priest,Science Fiction
Priest,Fantasy
Priest,Thriller
Priest,Horror
Pirates of the Caribbean: On Stranger Tides,Adventure
Pirates of the Caribbean: On Stranger Tides,Action
Pirates of the Caribbean: On Stranger Tides,Fantasy
Midnight in Paris,Fantasy
Midnight in Paris,Comedy
Midnight in Paris,Romance
The Tree of Life,Drama
The Tree of Life,Fantasy
The Hangover Part II,Comedy
Attack the Block,Action
Attack the Block,Comedy
Attack the Block,Science Fiction
Kung Fu Panda 2,Animation
Kung Fu Panda 2,Family
X-Men: First Class,Action
X-Men: First Class,Science Fiction
X-Men: First Class,Adventure
Submarine,Drama
Submarine,Comedy
Submarine,Romance
Super 8,Thriller
Super 8,Science Fiction
Super 8,Mystery
Green Lantern,Adventure
Green Lantern,Action
Green Lantern,Thriller
Green Lantern,Science Fiction
Mr. Popper's Penguins,Comedy
Mr. Popper's Penguins,Family
Bad Teacher,Comedy
Transformers: Dark of the Moon,Action
Transformers: Dark of the Moon,Science Fiction
Transformers: Dark of the Moon,Adventure
Your Highness,Comedy
Horrible Bosses,Comedy
Horrible Bosses,Crime
Cars 2,Animation
Cars 2,Family
Cars 2,Adventure
Cars 2,Comedy
Harry Potter and the Deathly Hallows: Part 2,Family
Harry Potter and the Deathly Hallows: Part 2,Fantasy
Harry Potter and the Deathly Hallows: Part 2,Adventure
Drive,Drama
Drive,Action
Drive,Thriller
Drive,Crime
Captain America: The First Avenger,Action
Captain America: The First Avenger,Adventure
Captain America: The First Avenger,Science Fiction
"Crazy, Stupid, Love.",Comedy
"Crazy, Stupid, Love.",Drama
"Crazy, Stupid, Love.",Romance
One Day,Drama
One Day,Romance
The Smurfs,Animation
The Smurfs,Family
The Smurfs,Adventure
The Smurfs,Comedy
The Smurfs,Fantasy
Friends with Benefits,Romance
Friends with Benefits,Comedy
Rise of the Planet of the Apes,Thriller
Rise of the Planet of the Apes,Action
Rise of the Planet of the Apes,Drama
Rise of the Planet of the Apes,Science Fiction
The Change-Up,Comedy
The Help,Drama
30 Minutes or Less,Action
30 Minutes or Less,Adventure
30 Minutes or Less,Comedy
Final Destination 5,Horror
Final Destination 5,Mystery
Fright Night,Horror
Fright Night,Comedy
Another Earth,Drama
Another Earth,Science Fiction
Colombiana,Action
Colombiana,Thriller
Colombiana,Crime
Colombiana,Drama
The Skin I Live In,Drama
The Skin I Live In,Horror
The Skin I Live In,Mystery
The Skin I Live In,Thriller
Contagion,Drama
Contagion,Thriller
Contagion,Science Fiction
Moneyball,Drama
The Avengers,Science Fiction
The Avengers,Action
The Avengers,Adventure
Tinker Tailor Soldier Spy,Drama
Tinker Tailor Soldier Spy,Thriller
Tinker Tailor Soldier Spy,Mystery
A Separation,Drama
A Dangerous Method,Drama
A Dangerous Method,Thriller
Warrior,Action
Warrior,Drama
The Ides of March,Drama
Killer Elite,Action
Killer Elite,Adventure
Killer Elite,Thriller
50/50,Comedy
50/50,Drama
The Artist,Drama
The Artist,Comedy
The Artist,Romance
Take Shelter,Thriller
Take Shelter,Drama
Real Steel,Action
Real Steel,Science Fiction
Real Steel,Drama
Footloose,Drama
Footloose,Music
Footloose,Romance
The Thing,Horror
The Thing,Science Fiction
The Thing,Mystery
The Thing,Thriller
We Need to Talk About Kevin,Drama
We Need to Talk About Kevin,Thriller
The Three Musketeers,Adventure
The Three Musketeers,Action
The Three Musketeers,Thriller
In Time,Action
In Time,Thriller
In Time,Science Fiction
Carnage,Comedy
Carnage,Drama
Margin Call,Thriller
Margin Call,Drama
Paranormal Activity 3,Horror
Johnny English Reborn,Crime
Johnny English Reborn,Adventure
Johnny English Reborn,Action
Johnny English Reborn,Comedy
Johnny English Reborn,Thriller
Abduction,Thriller
Abduction,Action
Abduction,Mystery
Shame,Drama
What's Your Number?,Comedy
What's Your Number?,Romance
Tower Heist,Action
Tower Heist,Comedy
J. Edgar,Drama
J. Edgar,Crime
J. Edgar,History
The Adventures of Tintin,Adventure
The Adventures of Tintin,Animation
The Adventures of Tintin,Mystery
Hugo,Adventure
Hugo,Drama
Hugo,Family
Immortals,Fantasy
Immortals,Action
Immortals,Drama
Jack and Jill,Comedy
The Descendants,Comedy
The Descendants,Drama
The Muppets,Comedy
The Muppets,Family
The Muppets,Music
The Twilight Saga: Breaking Dawn - Part 1,Adventure
The Twilight Saga: Breaking Dawn - Part 1,Fantasy
The Twilight Saga: Breaking Dawn - Part 1,Romance
War Horse,Drama
War Horse,War
Extremely Loud & Incredibly Close,Drama
Bullet to the Head,Action
Bullet to the Head,Crime
Bullet to the Head,Thriller
The Expendables 2,Action
The Expendables 2,Adventure
The Expendables 2,Thriller
The Hunger Games,Science Fiction
The Hunger Games,Adventure
The Hunger Games,Fantasy
The Dark Knight Rises,Action
The Dark Knight Rises,Crime
The Dark Knight Rises,Drama
The Dark Knight Rises,Thriller
The Bourne Legacy,Action
The Bourne Legacy,Thriller
Sherlock Holmes: A Game of Shadows,Adventure
Sherlock Holmes: A Game of Shadows,Action
Sherlock Holmes: A Game of Shadows,Crime
Sherlock Holmes: A Game of Shadows,Mystery
New Year's Eve,Comedy
New Year's Eve,Romance
Mission: Impossible - Ghost Protocol,Action
Mission: Impossible - Ghost Protocol,Thriller
Mission: Impossible - Ghost Protocol,Adventure
We Bought a Zoo,Drama
We Bought a Zoo,Comedy
We Bought a Zoo,Family
The Girl with the Dragon Tattoo,Thriller
